/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,26,134,47,168,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,48,134,68,168,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,69,134,89,168,/
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,90,134,110,168,5
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,112,134,132,168,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,133,134,153,168,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,154,134,174,168,H
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,175,134,195,168,M
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,58,168,78,202,U
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,80,168,100,202,5
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,101,168,121,202,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,122,168,142,202,8
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-3.jpg,143,168,164,202,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,58,93,78,128,X
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,80,93,100,128,U
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,101,93,121,128,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,122,93,142,128,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,143,93,164,128,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,26,134,47,168,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,48,134,68,168,4
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,69,134,89,168,/
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,90,134,110,168,4
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,112,134,132,168,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,133,134,153,168,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,154,134,174,168,Y
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,175,134,195,168,P
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,58,168,78,202,Y
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,80,168,100,202,4
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,101,168,121,202,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,122,168,142,202,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-4.jpg,143,168,164,202,8
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,58,93,78,128,M
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,80,93,100,128,K
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,101,93,121,128,4
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,122,93,142,128,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,143,93,164,128,8
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,26,134,47,168,5
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,48,134,68,168,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,69,134,89,168,/
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,90,134,110,168,1
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,112,134,132,168,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,133,134,153,168,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,154,134,174,168,X
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,175,134,195,168,J
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,58,168,78,202,G
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,80,168,100,202,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,101,168,121,202,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,122,168,142,202,1
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-5.jpg,143,168,164,202,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,58,93,78,128,G
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,80,93,100,128,J
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,101,93,121,128,6
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,122,93,142,128,1
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,143,93,164,128,4
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,26,134,47,168,7
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,48,134,68,168,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,69,134,89,168,/
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,90,134,110,168,1
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,112,134,132,168,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,133,134,153,168,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,154,134,174,168,H
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,175,134,195,168,Y
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,58,168,78,202,N
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,80,168,100,202,6
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,101,168,121,202,7
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,122,168,142,202,5
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-6.jpg,143,168,164,202,6
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,58,93,78,128,T
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,80,93,100,128,O
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,101,93,121,128,1
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,122,93,142,128,8
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,143,93,164,128,5
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,26,134,47,168,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,48,134,68,168,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,69,134,89,168,/
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,90,134,110,168,6
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,112,134,132,168,8
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,133,134,153,168,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,154,134,174,168,L
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,175,134,195,168,I
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,58,168,78,202,A
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,80,168,100,202,7
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,101,168,121,202,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,122,168,142,202,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-7.jpg,143,168,164,202,1
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,58,93,78,128,E
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,80,93,100,128,Y
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,101,93,121,128,9
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,122,93,142,128,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,143,93,164,128,3
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,26,134,47,168,0
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,48,134,68,168,7
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,69,134,89,168,/
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,90,134,110,168,5
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,112,134,132,168,6
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,133,134,153,168,2
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,154,134,174,168,L
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,175,134,195,168,P
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,58,168,78,202,Z
/home/abert/Documents/NumeriCube/eurosilicone/gcaesthetics-implantbox/step4_letter_detection/gen_dataset/split_dataset/train/GENERATED_CHIP-8.jpg,80,168,100,202,4
